Age,Location,Audio File,Mfcc File,Word,Annotation
10-12 years,Rajasthan,./All/5178/HI_S2_W_5.mp3,mfcc_files/./All/5178/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4248/HI_S2_W_5.mp3,mfcc_files/./All/4248/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1457/HI_S2_W_5.mp3,mfcc_files/./All/1457/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/891/MR_S2_W_5.mp3,mfcc_files/./All/891/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/235/MR_S2_W_5.mp3,mfcc_files/./All/235/MR_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/3420/HI_S2_W_5.mp3,mfcc_files/./All/3420/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2927/HI_S2_W_5.mp3,mfcc_files/./All/2927/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/1070/MR_S2_W_5.mp3,mfcc_files/./All/1070/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/381/MR_S2_W_5.mp3,mfcc_files/./All/381/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2332/HI_S2_W_5.mp3,mfcc_files/./All/2332/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/3420/HI_S2_W_5.mp3,mfcc_files/./All/3420/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2899/HI_S2_W_5.mp3,mfcc_files/./All/2899/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3760/HI_S2_W_5.mp3,mfcc_files/./All/3760/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4944/HI_S2_W_5.mp3,mfcc_files/./All/4944/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/1301/MR_S2_W_5.mp3,mfcc_files/./All/1301/MR_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/5292/HI_S2_W_5.mp3,mfcc_files/./All/5292/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2454/HI_S2_W_5.mp3,mfcc_files/./All/2454/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/687/MR_S2_W_5.mp3,mfcc_files/./All/687/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2119/HI_S2_W_5.mp3,mfcc_files/./All/2119/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2859/HI_S2_W_5.mp3,mfcc_files/./All/2859/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/1005/MR_S2_W_5.mp3,mfcc_files/./All/1005/MR_S2_W_5.csv,pen,Correct
7-10 years,Maharashtra,./All/868/MR_S2_W_5.mp3,mfcc_files/./All/868/MR_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1951/HI_S2_W_5.mp3,mfcc_files/./All/1951/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4021/HI_S2_W_5.mp3,mfcc_files/./All/4021/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1814/HI_S2_W_5.mp3,mfcc_files/./All/1814/HI_S2_W_5.csv,pen,Correct
5-7 years,Rajasthan,./All/4574/HI_S2_W_5.mp3,mfcc_files/./All/4574/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1786/HI_S2_W_5.mp3,mfcc_files/./All/1786/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1457/HI_S2_W_5.mp3,mfcc_files/./All/1457/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2928/HI_S2_W_5.mp3,mfcc_files/./All/2928/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4203/HI_S2_W_5.mp3,mfcc_files/./All/4203/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/235/MR_S2_W_5.mp3,mfcc_files/./All/235/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/514/MR_S2_W_5.mp3,mfcc_files/./All/514/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3978/HI_S2_W_5.mp3,mfcc_files/./All/3978/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1429/HI_S2_W_5.mp3,mfcc_files/./All/1429/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2848/HI_S2_W_5.mp3,mfcc_files/./All/2848/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4965/HI_S2_W_5.mp3,mfcc_files/./All/4965/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2454/HI_S2_W_5.mp3,mfcc_files/./All/2454/HI_S2_W_5.csv,pen,Correct
15-18years,Uttar Pradesh,./All/1498/HI_S2_W_5.mp3,mfcc_files/./All/1498/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2639/HI_S2_W_5.mp3,mfcc_files/./All/2639/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4232/HI_S2_W_5.mp3,mfcc_files/./All/4232/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/352/MR_S2_W_5.mp3,mfcc_files/./All/352/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1699/HI_S2_W_5.mp3,mfcc_files/./All/1699/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4232/HI_S2_W_5.mp3,mfcc_files/./All/4232/HI_S2_W_5.csv,pen,Correct
15-18years,Uttar Pradesh,./All/1899/HI_S2_W_5.mp3,mfcc_files/./All/1899/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/3421/HI_S2_W_5.mp3,mfcc_files/./All/3421/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3673/HI_S2_W_5.mp3,mfcc_files/./All/3673/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2859/HI_S2_W_5.mp3,mfcc_files/./All/2859/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3923/HI_S2_W_5.mp3,mfcc_files/./All/3923/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1858/HI_S2_W_5.mp3,mfcc_files/./All/1858/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/891/MR_S2_W_5.mp3,mfcc_files/./All/891/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/5060/HI_S2_W_5.mp3,mfcc_files/./All/5060/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2026/HI_S2_W_5.mp3,mfcc_files/./All/2026/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1786/HI_S2_W_5.mp3,mfcc_files/./All/1786/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1951/HI_S2_W_5.mp3,mfcc_files/./All/1951/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2585/HI_S2_W_5.mp3,mfcc_files/./All/2585/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4373/HI_S2_W_5.mp3,mfcc_files/./All/4373/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1457/HI_S2_W_5.mp3,mfcc_files/./All/1457/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/5158/HI_S2_W_5.mp3,mfcc_files/./All/5158/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3559/HI_S2_W_5.mp3,mfcc_files/./All/3559/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3540/HI_S2_W_5.mp3,mfcc_files/./All/3540/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/891/MR_S2_W_5.mp3,mfcc_files/./All/891/MR_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4765/HI_S2_W_5.mp3,mfcc_files/./All/4765/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/345/MR_S2_W_5.mp3,mfcc_files/./All/345/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/687/MR_S2_W_5.mp3,mfcc_files/./All/687/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4552/HI_S2_W_5.mp3,mfcc_files/./All/4552/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/1005/MR_S2_W_5.mp3,mfcc_files/./All/1005/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1838/HI_S2_W_5.mp3,mfcc_files/./All/1838/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/3897/HI_S2_W_5.mp3,mfcc_files/./All/3897/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/3795/HI_S2_W_5.mp3,mfcc_files/./All/3795/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4693/HI_S2_W_5.mp3,mfcc_files/./All/4693/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4877/HI_S2_W_5.mp3,mfcc_files/./All/4877/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3978/HI_S2_W_5.mp3,mfcc_files/./All/3978/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/3795/HI_S2_W_5.mp3,mfcc_files/./All/3795/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3538/HI_S2_W_5.mp3,mfcc_files/./All/3538/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3538/HI_S2_W_5.mp3,mfcc_files/./All/3538/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4638/HI_S2_W_5.mp3,mfcc_files/./All/4638/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2788/HI_S2_W_5.mp3,mfcc_files/./All/2788/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3592/HI_S2_W_5.mp3,mfcc_files/./All/3592/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3559/HI_S2_W_5.mp3,mfcc_files/./All/3559/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4937/HI_S2_W_5.mp3,mfcc_files/./All/4937/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2899/HI_S2_W_5.mp3,mfcc_files/./All/2899/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/3003/HI_S2_W_5.mp3,mfcc_files/./All/3003/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2491/HI_S2_W_5.mp3,mfcc_files/./All/2491/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3673/HI_S2_W_5.mp3,mfcc_files/./All/3673/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4638/HI_S2_W_5.mp3,mfcc_files/./All/4638/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1858/HI_S2_W_5.mp3,mfcc_files/./All/1858/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/286/MR_S2_W_5.mp3,mfcc_files/./All/286/MR_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1515/HI_S2_W_5.mp3,mfcc_files/./All/1515/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1590/HI_S2_W_5.mp3,mfcc_files/./All/1590/HI_S2_W_5.csv,pen,Correct
7-10 years,Maharashtra,./All/402/MR_S2_W_5.mp3,mfcc_files/./All/402/MR_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2928/HI_S2_W_5.mp3,mfcc_files/./All/2928/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4965/HI_S2_W_5.mp3,mfcc_files/./All/4965/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/514/MR_S2_W_5.mp3,mfcc_files/./All/514/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/1254/MR_S2_W_5.mp3,mfcc_files/./All/1254/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/235/MR_S2_W_5.mp3,mfcc_files/./All/235/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2332/HI_S2_W_5.mp3,mfcc_files/./All/2332/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4326/HI_S2_W_5.mp3,mfcc_files/./All/4326/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3592/HI_S2_W_5.mp3,mfcc_files/./All/3592/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2200/HI_S2_W_5.mp3,mfcc_files/./All/2200/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/658/MR_S2_W_5.mp3,mfcc_files/./All/658/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/438/MR_S2_W_5.mp3,mfcc_files/./All/438/MR_S2_W_5.csv,pen,Correct
less than 5 years,Rajasthan,./All/4276/HI_S2_W_5.mp3,mfcc_files/./All/4276/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/891/MR_S2_W_5.mp3,mfcc_files/./All/891/MR_S2_W_5.csv,pen,Correct
7-10 years,Maharashtra,./All/868/MR_S2_W_5.mp3,mfcc_files/./All/868/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3676/HI_S2_W_5.mp3,mfcc_files/./All/3676/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/5158/HI_S2_W_5.mp3,mfcc_files/./All/5158/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3983/HI_S2_W_5.mp3,mfcc_files/./All/3983/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4693/HI_S2_W_5.mp3,mfcc_files/./All/4693/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3953/HI_S2_W_5.mp3,mfcc_files/./All/3953/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1513/HI_S2_W_5.mp3,mfcc_files/./All/1513/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3953/HI_S2_W_5.mp3,mfcc_files/./All/3953/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2454/HI_S2_W_5.mp3,mfcc_files/./All/2454/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/286/MR_S2_W_5.mp3,mfcc_files/./All/286/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4620/HI_S2_W_5.mp3,mfcc_files/./All/4620/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4186/HI_S2_W_5.mp3,mfcc_files/./All/4186/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4216/HI_S2_W_5.mp3,mfcc_files/./All/4216/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4111/HI_S2_W_5.mp3,mfcc_files/./All/4111/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4555/HI_S2_W_5.mp3,mfcc_files/./All/4555/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/303/MR_S2_W_5.mp3,mfcc_files/./All/303/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4552/HI_S2_W_5.mp3,mfcc_files/./All/4552/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/69/MR_S2_W_5.mp3,mfcc_files/./All/69/MR_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4302/HI_S2_W_5.mp3,mfcc_files/./All/4302/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4937/HI_S2_W_5.mp3,mfcc_files/./All/4937/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/306/MR_S2_W_5.mp3,mfcc_files/./All/306/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4248/HI_S2_W_5.mp3,mfcc_files/./All/4248/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4765/HI_S2_W_5.mp3,mfcc_files/./All/4765/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1515/HI_S2_W_5.mp3,mfcc_files/./All/1515/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/3435/HI_S2_W_5.mp3,mfcc_files/./All/3435/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2639/HI_S2_W_5.mp3,mfcc_files/./All/2639/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4937/HI_S2_W_5.mp3,mfcc_files/./All/4937/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4937/HI_S2_W_5.mp3,mfcc_files/./All/4937/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2927/HI_S2_W_5.mp3,mfcc_files/./All/2927/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/3421/HI_S2_W_5.mp3,mfcc_files/./All/3421/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1814/HI_S2_W_5.mp3,mfcc_files/./All/1814/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2041/HI_S2_W_5.mp3,mfcc_files/./All/2041/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/579/MR_S2_W_5.mp3,mfcc_files/./All/579/MR_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4617/HI_S2_W_5.mp3,mfcc_files/./All/4617/HI_S2_W_5.csv,pen,Correct
5-7 years,Rajasthan,./All/4574/HI_S2_W_5.mp3,mfcc_files/./All/4574/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/3897/HI_S2_W_5.mp3,mfcc_files/./All/3897/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4313/HI_S2_W_5.mp3,mfcc_files/./All/4313/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/438/MR_S2_W_5.mp3,mfcc_files/./All/438/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4313/HI_S2_W_5.mp3,mfcc_files/./All/4313/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/818/MR_S2_W_5.mp3,mfcc_files/./All/818/MR_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4359/HI_S2_W_5.mp3,mfcc_files/./All/4359/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/658/MR_S2_W_5.mp3,mfcc_files/./All/658/MR_S2_W_5.csv,pen,Correct
less than 5 years,Rajasthan,./All/3570/HI_S2_W_5.mp3,mfcc_files/./All/3570/HI_S2_W_5.csv,pen,Correct
less than 5 years,Rajasthan,./All/4276/HI_S2_W_5.mp3,mfcc_files/./All/4276/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1515/HI_S2_W_5.mp3,mfcc_files/./All/1515/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2973/HI_S2_W_5.mp3,mfcc_files/./All/2973/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/3420/HI_S2_W_5.mp3,mfcc_files/./All/3420/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2928/HI_S2_W_5.mp3,mfcc_files/./All/2928/HI_S2_W_5.csv,pen,Correct
5-7 years,Rajasthan,./All/4295/HI_S2_W_5.mp3,mfcc_files/./All/4295/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/5178/HI_S2_W_5.mp3,mfcc_files/./All/5178/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4885/HI_S2_W_5.mp3,mfcc_files/./All/4885/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/303/MR_S2_W_5.mp3,mfcc_files/./All/303/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3953/HI_S2_W_5.mp3,mfcc_files/./All/3953/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/1278/MR_S2_W_5.mp3,mfcc_files/./All/1278/MR_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4065/HI_S2_W_5.mp3,mfcc_files/./All/4065/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1515/HI_S2_W_5.mp3,mfcc_files/./All/1515/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/736/MR_S2_W_5.mp3,mfcc_files/./All/736/MR_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1513/HI_S2_W_5.mp3,mfcc_files/./All/1513/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2491/HI_S2_W_5.mp3,mfcc_files/./All/2491/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4127/HI_S2_W_5.mp3,mfcc_files/./All/4127/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4021/HI_S2_W_5.mp3,mfcc_files/./All/4021/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2332/HI_S2_W_5.mp3,mfcc_files/./All/2332/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4065/HI_S2_W_5.mp3,mfcc_files/./All/4065/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/1254/MR_S2_W_5.mp3,mfcc_files/./All/1254/MR_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4065/HI_S2_W_5.mp3,mfcc_files/./All/4065/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3748/HI_S2_W_5.mp3,mfcc_files/./All/3748/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3978/HI_S2_W_5.mp3,mfcc_files/./All/3978/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/69/MR_S2_W_5.mp3,mfcc_files/./All/69/MR_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4065/HI_S2_W_5.mp3,mfcc_files/./All/4065/HI_S2_W_5.csv,pen,Correct
15-18years,Uttar Pradesh,./All/1498/HI_S2_W_5.mp3,mfcc_files/./All/1498/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4021/HI_S2_W_5.mp3,mfcc_files/./All/4021/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4232/HI_S2_W_5.mp3,mfcc_files/./All/4232/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/1714/HI_S2_W_5.mp3,mfcc_files/./All/1714/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/3897/HI_S2_W_5.mp3,mfcc_files/./All/3897/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3705/HI_S2_W_5.mp3,mfcc_files/./All/3705/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3545/HI_S2_W_5.mp3,mfcc_files/./All/3545/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4021/HI_S2_W_5.mp3,mfcc_files/./All/4021/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1951/HI_S2_W_5.mp3,mfcc_files/./All/1951/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2928/HI_S2_W_5.mp3,mfcc_files/./All/2928/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/303/MR_S2_W_5.mp3,mfcc_files/./All/303/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/303/MR_S2_W_5.mp3,mfcc_files/./All/303/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/1174/MR_S2_W_5.mp3,mfcc_files/./All/1174/MR_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4759/HI_S2_W_5.mp3,mfcc_files/./All/4759/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3748/HI_S2_W_5.mp3,mfcc_files/./All/3748/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/2788/HI_S2_W_5.mp3,mfcc_files/./All/2788/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2140/HI_S2_W_5.mp3,mfcc_files/./All/2140/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4529/HI_S2_W_5.mp3,mfcc_files/./All/4529/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2585/HI_S2_W_5.mp3,mfcc_files/./All/2585/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/2448/HI_S2_W_5.mp3,mfcc_files/./All/2448/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/818/MR_S2_W_5.mp3,mfcc_files/./All/818/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1872/HI_S2_W_5.mp3,mfcc_files/./All/1872/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4877/HI_S2_W_5.mp3,mfcc_files/./All/4877/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3739/HI_S2_W_5.mp3,mfcc_files/./All/3739/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1846/HI_S2_W_5.mp3,mfcc_files/./All/1846/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/5158/HI_S2_W_5.mp3,mfcc_files/./All/5158/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/69/MR_S2_W_5.mp3,mfcc_files/./All/69/MR_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4573/HI_S2_W_5.mp3,mfcc_files/./All/4573/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3649/HI_S2_W_5.mp3,mfcc_files/./All/3649/HI_S2_W_5.csv,pen,Correct
12-15 years,Rajasthan,./All/4359/HI_S2_W_5.mp3,mfcc_files/./All/4359/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4953/HI_S2_W_5.mp3,mfcc_files/./All/4953/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/69/MR_S2_W_5.mp3,mfcc_files/./All/69/MR_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1429/HI_S2_W_5.mp3,mfcc_files/./All/1429/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3705/HI_S2_W_5.mp3,mfcc_files/./All/3705/HI_S2_W_5.csv,pen,Correct
7-10 years,Maharashtra,./All/868/MR_S2_W_5.mp3,mfcc_files/./All/868/MR_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3705/HI_S2_W_5.mp3,mfcc_files/./All/3705/HI_S2_W_5.csv,pen,Correct
5-7 years,Rajasthan,./All/3641/HI_S4_W_5.mp3,mfcc_files/./All/3641/HI_S4_W_5.csv,box,Correct
